,Date,Time,Latitude,Longitude,Depth,Magnitude,Year,Month,Country,Continent,MagGroup,DepthGroup,Tecto-setting,region
341,1966-01-11,0 days 14:16:32,33.675,137.244,15.0,6.0,1966,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
342,1966-01-13,0 days 10:41:14,52.829,172.048,22.5,5.7,1966,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
343,1966-01-16,0 days 09:11:51,52.764,172.058,22.5,5.8,1966,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
345,1966-01-22,0 days 14:27:09,55.956,-153.942,20.0,6.2,1966,1,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
347,1966-01-26,0 days 01:00:14,-59.548,-26.465,60.0,5.6,1966,1,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
353,1966-02-03,0 days 17:57:42,24.13,121.966,25.0,5.8,1966,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
360,1966-02-09,0 days 04:40:32,-56.79,-25.965,40.0,6.3,1966,2,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
361,1966-02-09,0 days 07:18:50,-9.851,116.376,45.0,5.8,1966,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
362,1966-02-10,0 days 05:29:15,31.193,142.001,35.0,5.8,1966,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
363,1966-02-10,0 days 14:21:13,20.711,146.163,45.7,6.5,1966,2,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Pacific
367,1966-02-17,0 days 11:48:00,-32.265,78.866,15.0,6.6,1966,2,Undefined,Undefined,1.0,Shallow,Divergent,Australian-Antarctic
368,1966-02-17,0 days 12:42:59,-32.233,78.999,15.0,5.7,1966,2,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
369,1966-02-18,0 days 06:59:04,6.709,123.842,35.0,5.9,1966,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
370,1966-02-21,0 days 00:22:29,-55.495,-27.079,15.0,6.0,1966,2,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
371,1966-02-21,0 days 13:18:50,26.14,125.744,120.0,5.6,1966,2,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
373,1966-02-25,0 days 22:50:48,-15.404,-172.843,20.0,6.0,1966,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
375,1966-02-28,0 days 02:02:13,43.691,139.738,217.6,5.6,1966,2,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
376,1966-02-28,0 days 13:35:42,29.244,130.344,45.0,6.0,1966,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
378,1966-03-03,0 days 03:25:29,48.256,154.425,45.8,5.8,1966,3,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
387,1966-03-12,0 days 16:31:20,24.122,122.583,30.0,7.5,1966,3,Undefined,Undefined,2.0,Shallow,Convergent,Philippine-Eurasian
388,1966-03-17,0 days 15:50:33,-21.149,-179.093,625.0,6.7,1966,3,Undefined,Undefined,1.0,Deep,Convergent,Australian-Pacific
389,1966-03-19,0 days 17:16:39,-52.655,19.709,10.0,5.6,1966,3,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-African
391,1966-03-20,0 days 09:04:25,-21.176,-174.429,25.0,5.6,1966,3,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
394,1966-03-23,0 days 00:04:36,23.973,122.938,49.5,6.2,1966,3,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
399,1966-03-29,0 days 02:17:40,23.869,142.248,80.0,6.0,1966,3,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Pacific
401,1966-04-03,0 days 04:43:39,36.617,141.121,48.5,5.7,1966,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
403,1966-04-06,0 days 02:59:01,-45.685,96.003,10.0,6.3,1966,4,Undefined,Undefined,1.0,Shallow,Divergent,Australian-Antarctic
414,1966-04-20,0 days 16:26:19,18.82,147.221,25.0,6.0,1966,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
416,1966-04-21,0 days 15:45:21,35.581,142.171,10.0,6.0,1966,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
417,1966-04-21,0 days 17:36:48,35.6,142.037,10.9,5.9,1966,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
425,1966-05-05,0 days 14:21:23,24.298,122.595,50.0,6.2,1966,5,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
426,1966-05-09,0 days 00:42:56,34.425,26.455,25.0,6.0,1966,5,Undefined,Undefined,0.0,Shallow,Convergent,African-Eurasian
427,1966-05-11,0 days 14:17:39,48.888,156.275,24.7,6.2,1966,5,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
428,1966-05-11,0 days 14:26:42,48.848,156.288,25.7,5.6,1966,5,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
429,1966-05-11,0 days 21:39:37,48.853,156.133,20.6,5.8,1966,5,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
433,1966-05-17,0 days 16:58:16,-44.195,-75.478,19.5,5.6,1966,5,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
434,1966-05-18,0 days 07:32:06,24.97,-109.085,20.0,5.9,1966,5,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
435,1966-05-19,0 days 07:06:29,53.934,-164.122,32.3,6.0,1966,5,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
436,1966-05-20,0 days 09:14:45,13.901,146.481,25.0,6.1,1966,5,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Pacific
438,1966-05-23,0 days 08:39:45,30.081,139.992,20.0,5.7,1966,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
439,1966-05-23,0 days 14:22:32,13.894,146.41,25.0,5.7,1966,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
441,1966-05-25,0 days 12:07:07,-21.658,169.814,35.0,5.7,1966,5,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
442,1966-05-25,0 days 13:20:54,-52.772,160.124,10.0,6.1,1966,5,Undefined,Undefined,1.0,Shallow,Divergent,Australian-Antarctic
443,1966-05-28,0 days 00:03:59,24.274,122.631,50.0,5.8,1966,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
444,1966-06-01,0 days 11:47:33,-23.461,-174.657,15.0,5.8,1966,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
445,1966-06-02,0 days 03:27:52,50.993,175.957,20.6,5.5,1966,6,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
447,1966-06-04,0 days 23:48:20,46.418,152.735,39.1,6.0,1966,6,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
450,1966-06-06,0 days 20:47:10,9.528,126.505,25.0,6.0,1966,6,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
452,1966-06-07,0 days 11:44:52,24.328,122.66,35.0,5.6,1966,6,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
453,1966-06-07,0 days 13:59:36,11.323,139.593,35.0,6.8,1966,6,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Pacific
454,1966-06-09,0 days 15:39:27,44.238,147.766,93.2,5.7,1966,6,Undefined,Undefined,0.0,Intermediate,Transform,NorthAmerican-Pacific
456,1966-06-13,0 days 07:33:13,-21.242,174.342,25.0,6.1,1966,6,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
457,1966-06-13,0 days 18:08:37,-12.191,167.132,241.6,6.7,1966,6,Undefined,Undefined,1.0,Intermediate,Convergent,Australian-Pacific
462,1966-06-21,0 days 00:43:17,-11.022,165.171,30.0,5.8,1966,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
463,1966-06-21,0 days 23:06:31,50.164,157.767,45.5,5.5,1966,6,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
465,1966-06-23,0 days 05:01:43,43.726,140.19,225.0,5.6,1966,6,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
471,1966-07-01,0 days 05:50:40,24.739,122.414,112.5,6.4,1966,7,Undefined,Undefined,1.0,Intermediate,Convergent,Philippine-Eurasian
472,1966-07-04,0 days 02:55:37,51.745,176.296,30.0,5.8,1966,7,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
474,1966-07-05,0 days 02:21:43,51.867,-179.88,15.0,5.8,1966,7,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
475,1966-07-10,0 days 16:12:44,24.303,125.186,35.6,6.1,1966,7,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
476,1966-07-11,0 days 22:45:56,-19.474,-173.254,25.0,6.0,1966,7,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
478,1966-07-19,0 days 01:40:56,56.241,164.754,15.0,6.4,1966,7,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
479,1966-07-19,0 days 19:20:33,51.748,-173.478,29.7,5.6,1966,7,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
481,1966-07-22,0 days 10:17:22,51.664,-173.677,31.3,5.7,1966,7,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
486,1966-08-05,0 days 04:33:02,-10.987,162.767,35.0,5.7,1966,8,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
487,1966-08-07,0 days 02:13:04,50.513,-171.301,19.7,6.9,1966,8,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
488,1966-08-07,0 days 03:07:16,-10.692,161.237,35.0,5.6,1966,8,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
490,1966-08-08,0 days 08:02:47,19.279,-108.27,30.0,6.0,1966,8,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
491,1966-08-10,0 days 05:01:10,-20.161,-175.228,98.8,6.0,1966,8,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
492,1966-08-11,0 days 23:25:39,-23.495,-175.808,35.0,5.9,1966,8,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
493,1966-08-12,0 days 20:16:59,52.563,-161.63,17.2,5.8,1966,8,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
496,1966-08-15,0 days 10:20:40,3.487,64.014,10.0,6.0,1966,8,Undefined,Undefined,0.0,Shallow,Convergent,African-Australian
499,1966-08-16,0 days 19:45:38,-21.343,171.484,15.0,6.2,1966,8,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
501,1966-08-17,0 days 20:58:39,52.156,175.053,41.9,5.6,1966,8,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
509,1966-08-20,0 days 22:55:02,-23.734,-175.678,35.0,6.1,1966,8,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
510,1966-08-21,0 days 05:00:25,8.48,126.645,35.0,6.0,1966,8,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
512,1966-08-22,0 days 17:42:09,-22.499,170.742,20.0,6.3,1966,8,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
513,1966-08-23,0 days 18:22:16,23.873,123.228,25.0,5.7,1966,8,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
514,1966-08-26,0 days 00:51:52,-27.693,-177.185,55.0,5.8,1966,8,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
515,1966-08-26,0 days 09:06:50,-22.128,170.04,10.0,6.0,1966,8,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
516,1966-08-28,0 days 07:29:42,-36.094,178.575,170.0,5.7,1966,8,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
519,1966-09-08,0 days 21:55:41,45.401,150.549,35.0,5.6,1966,9,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
521,1966-09-12,0 days 11:29:37,-22.987,170.75,15.0,6.3,1966,9,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
523,1966-09-14,0 days 23:18:42,-60.244,-27.199,20.0,6.7,1966,9,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
524,1966-09-15,0 days 11:51:56,-60.256,-26.922,20.0,6.2,1966,9,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
530,1966-10-07,0 days 15:55:10,-21.558,170.596,150.0,6.9,1966,10,Undefined,Undefined,1.0,Intermediate,Convergent,Australian-Pacific
532,1966-10-08,0 days 00:12:17,-16.654,-177.279,15.0,6.1,1966,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
533,1966-10-11,0 days 06:25:55,-60.354,-26.485,20.0,6.1,1966,10,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
534,1966-10-12,0 days 00:06:38,-11.793,121.601,20.0,6.0,1966,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
535,1966-10-12,0 days 04:22:17,-31.241,-177.747,25.0,5.8,1966,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
536,1966-10-16,0 days 09:13:28,29.734,142.669,15.0,5.7,1966,10,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
539,1966-10-19,0 days 08:01:34,-1.571,-15.611,15.0,7.0,1966,10,Undefined,Undefined,2.0,Shallow,Divergent,SouthAmerican-African
540,1966-10-26,0 days 18:28:55,-18.319,167.58,35.0,5.7,1966,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
541,1966-10-27,0 days 14:21:03,22.232,145.978,10.0,6.7,1966,10,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Pacific
543,1966-11-03,0 days 16:24:33,19.102,-67.878,26.5,6.0,1966,11,Undefined,Undefined,0.0,Shallow,Divergent,North-American-African
544,1966-11-05,0 days 12:45:14,-15.37,-175.109,15.0,6.4,1966,11,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
546,1966-11-11,0 days 15:31:05,52.141,-169.158,29.2,5.6,1966,11,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
548,1966-11-12,0 days 12:49:44,41.746,144.389,32.5,6.0,1966,11,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
551,1966-11-22,0 days 06:29:54,48.019,146.857,460.0,5.9,1966,11,Undefined,Undefined,0.0,Deep,Transform,NorthAmerican-Pacific
552,1966-11-22,0 days 07:01:12,-57.964,-25.518,35.0,5.8,1966,11,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
555,1966-11-28,0 days 07:32:53,6.6,-82.746,16.7,5.6,1966,11,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
557,1966-12-02,0 days 09:31:18,3.251,128.174,75.0,5.7,1966,12,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
558,1966-12-07,0 days 17:17:43,44.475,151.655,15.0,5.9,1966,12,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
566,1966-12-23,0 days 15:50:21,-7.039,148.256,30.0,6.6,1966,12,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
569,1966-12-29,0 days 22:16:21,-32.838,-111.783,10.0,5.6,1966,12,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
570,1966-12-31,0 days 18:23:09,-12.091,166.552,55.0,7.8,1966,12,Undefined,Undefined,2.0,Shallow,Convergent,Australian-Pacific
571,1966-12-31,0 days 22:15:19,-12.326,166.491,35.0,7.1,1966,12,Undefined,Undefined,2.0,Shallow,Convergent,Australian-Pacific
572,1967-01-01,0 days 07:05:51,-15.237,-173.608,30.0,6.5,1967,1,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
573,1967-01-01,0 days 21:59:00,-11.2,165.416,30.0,5.9,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
575,1967-01-02,0 days 20:00:00,-12.347,166.221,30.0,6.0,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
576,1967-01-03,0 days 05:35:49,-11.093,165.668,30.0,6.1,1967,1,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
577,1967-01-03,0 days 11:05:17,-11.112,165.536,30.0,5.6,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
578,1967-01-03,0 days 21:23:23,-12.376,166.473,30.0,5.8,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
579,1967-01-04,0 days 03:41:37,20.318,120.114,21.6,5.6,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
586,1967-01-07,0 days 00:27:24,-48.873,112.803,15.0,6.0,1967,1,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
587,1967-01-07,0 days 13:34:46,11.854,142.866,15.0,5.7,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
591,1967-01-16,0 days 14:26:29,-11.248,165.623,30.0,6.0,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
593,1967-01-17,0 days 11:59:33,38.244,142.152,45.8,6.6,1967,1,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
595,1967-01-18,0 days 08:18:23,52.565,-168.501,26.0,5.9,1967,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
596,1967-01-19,0 days 12:38:31,-11.903,166.494,140.0,5.9,1967,1,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
598,1967-01-21,0 days 02:54:04,-49.917,-114.881,25.0,6.3,1967,1,Undefined,Undefined,1.0,Shallow,Divergent,Nazca-Pacific
599,1967-01-23,0 days 20:25:40,19.973,-109.129,30.0,6.0,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
600,1967-01-24,0 days 03:05:40,41.5,142.2,68.0,5.7,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
601,1967-01-24,0 days 09:29:11,-0.922,-21.081,10.0,6.5,1967,1,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
603,1967-01-28,0 days 13:53:00,52.45,-169.603,35.0,6.8,1967,1,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
604,1967-01-28,0 days 16:31:23,52.288,-169.353,35.0,5.6,1967,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
605,1967-01-28,0 days 17:42:02,52.242,-169.468,39.9,5.8,1967,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
607,1967-01-31,0 days 13:37:32,2.619,-84.363,10.0,5.6,1967,1,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
608,1967-02-02,0 days 06:25:49,-57.94,-25.663,65.0,6.1,1967,2,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
612,1967-02-13,0 days 23:14:24,52.812,-34.14,10.0,7.0,1967,2,Undefined,Undefined,2.0,Shallow,Divergent,NorthAmerican-Eurasian
613,1967-02-14,0 days 01:36:08,13.555,96.463,30.0,6.8,1967,2,Undefined,Undefined,1.0,Shallow,Convergent,Indian-Eurasian
614,1967-02-14,0 days 05:02:39,-13.303,171.408,630.0,5.8,1967,2,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
616,1967-02-17,0 days 10:10:52,-23.878,-175.078,15.0,6.5,1967,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
617,1967-02-18,0 days 02:39:20,-5.873,153.267,35.0,5.6,1967,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
618,1967-02-19,0 days 22:14:36,-8.965,113.017,80.0,6.3,1967,2,Undefined,Undefined,1.0,Intermediate,Convergent,Australian-Eurasian
622,1967-02-23,0 days 20:38:59,26.184,128.611,31.9,6.0,1967,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
625,1967-02-28,0 days 09:37:20,32.608,141.649,25.0,6.0,1967,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
627,1967-03-04,0 days 05:09:25,21.398,121.823,131.1,5.7,1967,3,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
628,1967-03-04,0 days 06:16:24,-18.558,-175.286,226.7,5.7,1967,3,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
633,1967-03-11,0 days 14:45:01,19.263,-95.801,28.7,5.9,1967,3,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
634,1967-03-13,0 days 16:06:53,-40.17,-74.722,20.0,5.7,1967,3,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
635,1967-03-13,0 days 19:22:19,19.581,38.874,20.0,5.6,1967,3,Undefined,Undefined,0.0,Shallow,Convergent,African-Arabian
640,1967-03-19,0 days 04:01:41,45.527,151.188,40.0,6.7,1967,3,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
641,1967-03-20,0 days 13:31:35,45.672,151.301,35.0,5.8,1967,3,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
642,1967-03-20,0 days 13:40:53,45.438,151.511,34.5,5.7,1967,3,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
644,1967-03-25,0 days 22:47:59,45.201,151.551,30.4,5.9,1967,3,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
648,1967-03-30,0 days 02:08:01,-11.114,115.227,15.0,6.2,1967,3,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Eurasian
649,1967-04-01,0 days 05:54:21,45.718,151.83,35.0,6.1,1967,4,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
650,1967-04-01,0 days 05:57:08,45.661,151.789,45.0,5.8,1967,4,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
651,1967-04-01,0 days 12:23:35,45.617,151.703,29.8,6.1,1967,4,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
652,1967-04-03,0 days 08:04:18,-6.024,151.499,22.5,5.9,1967,4,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
653,1967-04-05,0 days 02:34:10,20.036,147.311,27.1,5.9,1967,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
654,1967-04-05,0 days 02:47:54,19.992,147.227,25.0,5.7,1967,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
655,1967-04-06,0 days 12:21:59,20.07,147.252,25.0,5.8,1967,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
659,1967-04-10,0 days 16:47:50,-63.66,-167.459,10.0,6.1,1967,4,Undefined,Undefined,1.0,Shallow,Divergent,Antarctic-Pacific
665,1967-04-23,0 days 17:52:47,13.558,146.268,15.0,5.7,1967,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
669,1967-05-04,0 days 08:17:34,-55.604,-28.129,30.0,5.9,1967,5,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
671,1967-05-09,0 days 21:30:07,5.161,127.412,90.0,5.7,1967,5,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
674,1967-05-20,0 days 13:02:07,-59.076,-65.47,10.0,5.7,1967,5,Undefined,Undefined,0.0,Shallow,Transform,SouthAmerican-Antarctic
677,1967-05-27,0 days 17:23:00,51.851,176.105,30.7,5.8,1967,5,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
679,1967-05-29,0 days 04:45:44,12.115,143.729,20.0,5.8,1967,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
680,1967-06-01,0 days 03:36:19,53.567,-165.718,50.0,5.8,1967,6,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
681,1967-06-01,0 days 20:47:45,-6.794,154.934,15.0,5.6,1967,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
684,1967-06-12,0 days 05:21:09,-44.881,35.508,10.0,5.8,1967,6,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-African
685,1967-06-12,0 days 23:22:46,47.649,154.23,40.0,6.0,1967,6,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
687,1967-06-14,0 days 05:06:21,-15.406,-173.343,29.6,6.2,1967,6,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
688,1967-06-14,0 days 08:13:01,47.449,154.503,35.0,5.6,1967,6,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
689,1967-06-17,0 days 05:00:15,-58.375,-26.956,163.4,6.0,1967,6,Undefined,Undefined,0.0,Intermediate,Divergent,SouthAmerican-African
690,1967-06-19,0 days 17:07:46,52.539,-166.912,27.1,6.1,1967,6,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
691,1967-06-20,0 days 07:38:49,52.638,-167.155,27.6,5.9,1967,6,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
696,1967-06-23,0 days 21:30:12,-19.142,167.74,16.4,5.6,1967,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
697,1967-06-24,0 days 21:00:26,12.531,141.665,20.0,5.7,1967,6,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
698,1967-06-25,0 days 23:18:04,12.488,141.655,20.0,5.8,1967,6,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
699,1967-06-28,0 days 00:14:37,-9.543,157.752,25.0,5.6,1967,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
