,0
7954,-1
7955,8
7956,-1
7957,-1
7958,-1
7959,-1
7960,-1
7961,798
7962,160
7963,558
7964,411
7965,832
7966,-1
7967,744
7968,-1
7969,734
7970,81
7971,759
7972,761
7973,-1
7974,538
7975,180
7976,768
7977,-1
7978,347
7979,734
7980,-1
7981,-1
7982,346
7983,737
7984,-1
7985,-1
7986,249
7987,-1
7988,-1
7989,225
7990,-1
7991,160
7992,160
7993,3
7994,3
7995,-1
7996,-1
7997,294
7998,727
7999,-1
8000,-1
8001,-1
8002,-1
8003,-1
8004,8
8005,354
8006,122
8007,122
8008,122
8009,122
8010,122
8011,91
8012,697
8013,-1
8014,642
8015,670
8016,289
8017,-1
8018,-1
8019,-1
8020,748
8021,-1
8022,-1
8023,133
8024,818
8025,-1
8026,-1
8027,-1
8028,272
8029,441
8030,714
8031,-1
8032,-1
8033,-1
8034,76
8035,329
8036,567
8037,-1
8038,-1
8039,-1
8040,-1
8041,701
8042,782
8043,556
8044,317
8045,845
8046,-1
8047,-1
8048,325
8049,-1
8050,-1
8051,343
8052,172
8053,343
8054,206
8055,206
8056,390
8057,206
8058,754
8059,426
8060,711
8061,-1
8062,166
8063,333
8064,-1
8065,758
8066,291
8067,-1
8068,364
8069,34
8070,48
8071,-1
8072,-1
8073,-1
8074,-1
8075,-1
8076,-1
8077,-1
8078,833
8079,547
8080,705
8081,705
8082,546
8083,469
8084,343
8085,568
8086,291
8087,-1
8088,354
8089,218
8090,415
8091,807
8092,594
8093,667
8094,-1
8095,-1
8096,146
8097,645
8098,761
8099,515
8100,-1
8101,-1
8102,-1
8103,-1
8104,-1
8105,281
8106,-1
8107,-1
8108,582
8109,782
8110,-1
8111,669
8112,581
8113,-1
8114,-1
8115,605
8116,26
8117,-1
8118,773
8119,-1
8120,-1
8121,544
8122,568
8123,289
8124,290
8125,333
8126,-1
8127,171
8128,0
8129,-1
8130,270
8131,-1
8132,230
8133,81
8134,578
8135,783
8136,-1
8137,749
8138,110
8139,372
8140,-1
8141,544
8142,193
8143,-1
8144,-1
8145,18
8146,76
8147,774
8148,608
8149,178
8150,455
8151,-1
8152,786
8153,26
8154,188
8155,652
8156,494
8157,614
8158,434
8159,29
8160,784
8161,169
8162,112
8163,256
8164,-1
8165,578
8166,-1
8167,-1
8168,-1
8169,28
8170,-1
8171,228
8172,667
8173,667
8174,225
8175,716
8176,-1
8177,76
8178,-1
8179,515
8180,267
8181,529
8182,-1
8183,-1
8184,594
8185,-1
8186,494
8187,-1
8188,-1
8189,-1
8190,549
8191,-1
8192,128
8193,-1
8194,746
8195,443
8196,-1
8197,-1
8198,292
8199,126
8200,360
8201,128
8202,-1
8203,403
8204,675
8205,385
8206,709
8207,776
8208,823
8209,182
8210,226
8211,148
8212,135
8213,673
8214,236
8215,-1
8216,-1
8217,23
8218,301
8219,23
8220,-1
8221,557
8222,-1
8223,667
8224,-1
8225,-1
8226,-1
8227,384
8228,545
8229,642
8230,717
8231,-1
8232,279
8233,328
8234,-1
8235,-1
8236,210
8237,226
8238,-1
8239,-1
8240,537
8241,51
8242,-1
8243,698
8244,616
8245,-1
8246,138
8247,-1
8248,-1
8249,784
8250,632
8251,354
8252,729
8253,-1
8254,466
8255,-1
8256,-1
8257,-1
8258,186
8259,-1
8260,-1
8261,341
8262,-1
8263,-1
8264,-1
8265,341
8266,-1
8267,30
8268,343
8269,-1
8270,-1
8271,226
8272,701
8273,-1
8274,236
8275,-1
8276,-1
8277,336
8278,569
8279,329
8280,683
8281,275
8282,-1
8283,-1
8284,30
8285,319
8286,373
8287,305
8288,-1
8289,636
8290,550
8291,262
8292,262
8293,-1
8294,262
8295,262
8296,262
8297,-1
8298,678
8299,678
8300,560
8301,262
8302,-1
8303,-1
8304,234
8305,383
8306,76
8307,369
8308,-1
8309,-1
8310,45
8311,345
8312,766
8313,460
8314,107
8315,-1
8316,-1
8317,-1
8318,204
8319,-1
8320,713
8321,694
8322,-1
8323,-1
8324,-1
8325,-1
8326,-1
8327,333
8328,392
8329,188
8330,188
8331,-1
8332,-1
8333,-1
8334,381
8335,-1
8336,-1
8337,840
8338,255
8339,552
8340,-1
8341,34
8342,783
8343,-1
8344,606
8345,605
8346,606
8347,-1
8348,710
8349,-1
8350,113
8351,-1
8352,625
8353,346
8354,170
8355,-1
8356,785
8357,-1
8358,382
8359,209
8360,209
8361,209
8362,500
8363,-1
8364,-1
8365,-1
8366,713
8367,734
8368,-1
8369,578
8370,678
8371,-1
8372,713
8373,352
8374,574
8375,-1
8376,470
8377,339
8378,-1
8379,585
8380,-1
8381,180
8382,-1
8383,-1
8384,-1
8385,-1
8386,618
8387,48
8388,393
8389,654
8390,459
8391,741
8392,511
8393,-1
8394,-1
8395,589
8396,156
8397,-1
8398,156
8399,-1
8400,-1
8401,-1
8402,-1
8403,26
8404,422
8405,-1
8406,256
8407,673
8408,334
8409,783
8410,321
8411,321
8412,-1
8413,689
8414,-1
8415,740
8416,544
8417,586
8418,-1
8419,-1
8420,-1
8421,109
8422,-1
8423,-1
8424,-1
8425,82
8426,-1
8427,-1
8428,440
8429,-1
8430,-1
8431,579
8432,-1
8433,828
8434,-1
8435,724
8436,-1
8437,496
8438,455
8439,687
8440,26
8441,-1
8442,-1
8443,-1
8444,458
8445,749
8446,154
8447,154
8448,670
8449,703
8450,14
8451,498
8452,-1
8453,73
8454,-1
8455,-1
8456,203
8457,712
8458,694
8459,694
8460,735
8461,834
8462,-1
8463,286
8464,639
8465,176
8466,-1
8467,351
8468,-1
8469,695
8470,-1
8471,586
8472,673
8473,195
8474,-1
8475,628
8476,-1
8477,732
8478,521
8479,818
8480,-1
8481,735
8482,455
8483,675
8484,700
8485,551
8486,-1
8487,340
8488,12
8489,-1
8490,75
8491,187
8492,-1
8493,586
8494,751
8495,389
8496,603
8497,833
8498,555
8499,555
8500,753
8501,572
8502,-1
8503,15
8504,643
8505,673
8506,71
8507,-1
8508,71
8509,71
8510,72
8511,71
8512,-1
8513,72
8514,73
8515,-1
8516,218
8517,-1
8518,73
8519,-1
8520,72
8521,-1
8522,622
8523,444
8524,-1
8525,437
8526,268
8527,73
8528,-1
8529,-1
8530,73
8531,73
8532,-1
8533,72
8534,-1
8535,71
8536,418
8537,240
8538,-1
8539,-1
8540,19
8541,-1
8542,154
8543,-1
8544,554
8545,594
8546,52
8547,-1
8548,-1
8549,-1
8550,-1
8551,729
8552,292
8553,649
8554,-1
8555,-1
8556,7
8557,787
8558,144
8559,525
8560,-1
8561,45
8562,387
8563,158
8564,-1
8565,157
8566,158
8567,-1
8568,-1
8569,670
8570,181
8571,781
8572,73
8573,-1
8574,157
8575,-1
8576,-1
8577,256
8578,747
8579,650
8580,73
8581,-1
8582,674
8583,221
8584,-1
8585,-1
8586,313
8587,313
8588,313
8589,-1
8590,-1
8591,-1
8592,301
8593,301
8594,302
8595,302
8596,73
8597,-1
8598,-1
8599,-1
8600,301
8601,-1
8602,313
8603,-1
8604,-1
8605,313
8606,-1
8607,-1
8608,302
8609,572
8610,466
8611,-1
8612,302
8613,-1
8614,625
8615,684
8616,533
8617,-1
8618,-1
8619,-1
8620,-1
8621,-1
8622,156
8623,770
8624,551
8625,482
8626,406
8627,755
8628,-1
8629,-1
8630,694
8631,412
8632,-1
8633,738
8634,590
8635,1
8636,383
8637,130
8638,-1
8639,715
8640,-1
8641,-1
8642,507
8643,779
8644,-1
8645,-1
8646,-1
8647,451
8648,452
8649,664
8650,514
8651,-1
8652,451
8653,451
8654,379
8655,451
8656,387
8657,-1
8658,-1
8659,394
8660,-1
8661,128
8662,-1
8663,-1
8664,72
8665,244
8666,826
8667,796
8668,407
8669,45
8670,392
8671,-1
8672,776
8673,619
8674,396
8675,186
8676,-1
8677,-1
8678,360
8679,131
8680,515
8681,810
8682,267
8683,396
8684,-1
8685,658
8686,-1
8687,764
8688,764
8689,-1
8690,405
8691,289
8692,-1
8693,-1
8694,405
8695,-1
8696,589
8697,604
8698,-1
8699,-1
8700,302
8701,601
8702,665
8703,-1
8704,277
8705,-1
8706,-1
8707,-1
8708,-1
8709,276
8710,277
8711,-1
8712,406
8713,452
8714,481
8715,640
8716,48
8717,34
8718,-1
8719,-1
8720,-1
8721,-1
8722,442
8723,709
8724,528
8725,-1
8726,-1
8727,-1
8728,724
8729,-1
8730,203
8731,-1
8732,-1
8733,-1
8734,-1
8735,677
8736,-1
8737,-1
8738,-1
8739,121
8740,762
8741,762
8742,-1
8743,847
8744,400
8745,514
8746,115
8747,-1
8748,297
8749,4
8750,231
8751,231
8752,817
8753,817
8754,817
8755,-1
8756,531
8757,531
8758,531
8759,756
8760,124
8761,10
8762,817
8763,-1
8764,-1
8765,-1
8766,752
8767,-1
8768,-1
8769,-1
8770,512
8771,-1
8772,479
8773,46
8774,511
8775,373
8776,-1
8777,-1
8778,-1
8779,-1
8780,144
8781,144
8782,144
8783,144
8784,620
8785,-1
8786,620
8787,620
8788,620
8789,144
8790,144
8791,-1
8792,144
8793,-1
8794,709
8795,144
8796,601
8797,-1
8798,-1
8799,391
8800,-1
8801,822
8802,-1
8803,457
8804,150
8805,-1
8806,416
8807,653
8808,580
8809,599
8810,490
8811,319
8812,536
8813,-1
8814,724
8815,613
8816,-1
8817,-1
8818,630
8819,383
8820,324
8821,223
8822,40
8823,-1
8824,656
8825,606
8826,606
8827,606
8828,234
8829,26
8830,206
8831,458
8832,-1
8833,-1
8834,620
8835,143
8836,-1
8837,-1
8838,266
8839,351
8840,225
8841,-1
8842,-1
8843,264
8844,263
8845,264
8846,745
8847,745
8848,-1
8849,266
8850,71
8851,343
8852,712
8853,378
8854,-1
8855,331
8856,763
8857,462
8858,23
8859,709
8860,341
8861,114
8862,114
8863,382
8864,-1
8865,382
8866,-1
8867,-1
8868,-1
8869,-1
8870,-1
8871,807
8872,810
8873,-1
8874,807
8875,808
8876,-1
8877,811
8878,-1
8879,811
8880,-1
8881,-1
8882,811
8883,813
8884,-1
8885,-1
8886,807
8887,-1
8888,-1
8889,813
8890,-1
8891,816
8892,809
8893,811
8894,810
8895,812
8896,816
8897,803
8898,-1
8899,-1
8900,-1
8901,803
8902,482
8903,807
8904,811
8905,818
8906,803
8907,-1
8908,807
8909,-1
8910,806
8911,-1
8912,-1
8913,-1
8914,810
8915,-1
8916,-1
8917,-1
8918,55
8919,807
8920,807
8921,813
8922,-1
8923,-1
8924,806
8925,807
8926,-1
8927,-1
8928,813
8929,-1
8930,505
8931,820
8932,804
8933,807
8934,737
8935,737
8936,814
8937,807
8938,580
8939,820
8940,618
8941,806
8942,650
8943,-1
8944,804
8945,-1
8946,467
8947,23
8948,23
8949,678
8950,329
8951,34
8952,34
8953,492
8954,34
8955,-1
8956,448
8957,-1
8958,690
8959,-1
8960,-1
8961,-1
8962,803
8963,809
8964,809
8965,809
8966,-1
8967,809
8968,809
8969,809
8970,809
8971,807
8972,809
8973,809
8974,809
8975,-1
8976,809
8977,804
8978,537
8979,-1
8980,645
8981,396
8982,-1
8983,809
8984,848
8985,614
8986,-1
8987,-1
8988,816
8989,18
8990,814
8991,-1
8992,-1
8993,-1
8994,527
8995,806
8996,-1
8997,724
8998,-1
8999,-1
9000,809
9001,-1
9002,806
9003,807
9004,144
9005,820
9006,-1
9007,758
9008,809
9009,76
9010,734
9011,768
9012,760
9013,-1
9014,-1
9015,684
9016,-1
9017,684
9018,807
9019,568
9020,-1
9021,508
9022,806
9023,-1
9024,-1
9025,807
9026,802
9027,802
9028,-1
9029,322
9030,322
9031,683
9032,-1
9033,556
9034,-1
9035,581
9036,-1
9037,-1
9038,-1
9039,138
9040,518
9041,430
9042,802
9043,737
9044,385
9045,358
9046,411
9047,-1
9048,-1
9049,-1
9050,737
9051,-1
9052,824
9053,-1
9054,-1
9055,559
9056,454
9057,613
9058,372
9059,814
9060,814
9061,-1
9062,807
9063,814
9064,185
9065,-1
9066,807
9067,517
9068,-1
9069,-1
9070,-1
9071,-1
9072,533
9073,771
9074,204
9075,547
9076,-1
9077,613
9078,803
9079,159
9080,159
9081,211
9082,784
9083,-1
9084,759
9085,-1
9086,773
9087,764
9088,735
9089,431
9090,122
9091,575
9092,-1
9093,772
9094,-1
9095,133
9096,33
9097,778
9098,759
9099,-1
9100,431
9101,815
9102,-1
9103,296
9104,438
9105,812
9106,812
9107,615
9108,127
9109,-1
9110,-1
9111,807
9112,-1
9113,763
9114,-1
9115,162
9116,684
9117,-1
9118,578
9119,-1
9120,-1
9121,40
9122,321
9123,-1
9124,321
9125,-1
9126,302
9127,6
9128,-1
9129,303
9130,726
9131,748
9132,-1
9133,-1
9134,743
9135,-1
9136,-1
9137,-1
9138,-1
9139,336
9140,-1
9141,624
9142,-1
9143,-1
9144,-1
9145,535
9146,226
9147,561
9148,616
9149,615
9150,806
9151,-1
9152,812
9153,-1
9154,-1
9155,366
9156,288
9157,807
9158,-1
9159,-1
9160,-1
9161,806
9162,394
9163,462
9164,-1
9165,-1
9166,-1
9167,-1
9168,207
9169,559
9170,-1
9171,-1
9172,572
9173,614
9174,-1
9175,-1
9176,616
9177,-1
9178,-1
9179,-1
9180,-1
9181,180
9182,689
9183,594
9184,180
9185,190
9186,-1
9187,487
9188,-1
9189,517
9190,6
9191,343
9192,-1
9193,301
9194,216
9195,20
9196,436
9197,336
9198,666
9199,666
9200,-1
9201,418
9202,-1
9203,20
9204,335
9205,722
9206,540
9207,540
9208,137
9209,806
9210,13
9211,592
9212,-1
9213,-1
9214,-1
9215,-1
9216,686
9217,210
9218,-1
9219,774
9220,671
9221,-1
9222,818
9223,332
9224,-1
9225,-1
9226,-1
9227,514
9228,-1
9229,39
9230,364
9231,731
9232,133
9233,291
9234,-1
9235,537
9236,6
9237,-1
9238,9
9239,644
9240,287
9241,586
9242,268
9243,-1
9244,385
9245,705
9246,587
9247,-1
9248,-1
9249,356
9250,-1
9251,564
9252,564
9253,621
9254,653
9255,629
9256,570
9257,287
9258,-1
9259,-1
9260,-1
9261,305
9262,338
9263,512
9264,324
9265,659
9266,142
9267,-1
9268,-1
9269,-1
9270,-1
9271,434
9272,-1
9273,735
9274,434
9275,-1
9276,-1
9277,-1
9278,661
9279,133
9280,-1
9281,796
9282,140
9283,280
9284,797
9285,805
9286,520
9287,841
9288,-1
9289,369
9290,797
9291,797
9292,-1
9293,-1
9294,746
9295,-1
9296,509
9297,407
9298,-1
9299,-1
9300,565
9301,566
9302,566
9303,172
9304,797
9305,807
9306,-1
9307,802
9308,406
9309,407
9310,407
9311,-1
9312,727
9313,763
9314,296
9315,296
9316,295
9317,598
9318,-1
9319,560
9320,786
9321,655
9322,655
9323,579
9324,-1
9325,379
9326,66
9327,66
9328,672
9329,204
9330,813
9331,515
9332,717
9333,-1
9334,-1
9335,154
9336,535
9337,-1
9338,270
9339,375
9340,641
9341,-1
9342,687
9343,623
9344,-1
9345,831
9346,831
9347,-1
9348,-1
9349,831
9350,831
9351,831
9352,831
9353,-1
9354,-1
9355,830
9356,830
9357,830
9358,830
9359,830
9360,831
9361,-1
9362,-1
9363,339
9364,-1
9365,742
9366,743
9367,-1
9368,840
9369,-1
9370,-1
9371,-1
9372,547
9373,-1
9374,351
9375,519
9376,569
9377,113
9378,622
9379,622
9380,161
9381,161
9382,270
9383,687
9384,-1
9385,-1
9386,389
9387,519
9388,-1
9389,622
9390,-1
9391,-1
9392,168
9393,467
9394,-1
9395,833
9396,854
9397,103
9398,386
9399,466
9400,660
9401,-1
9402,-1
9403,-1
9404,103
9405,562
9406,551
9407,-1
9408,233
9409,233
9410,580
9411,549
9412,-1
9413,744
9414,233
9415,227
9416,-1
9417,505
9418,725
9419,559
9420,492
9421,134
9422,492
9423,134
9424,-1
9425,105
9426,107
9427,256
9428,505
9429,760
9430,-1
9431,117
9432,117
9433,117
9434,117
9435,104
9436,116
9437,117
9438,-1
9439,-1
9440,117
9441,-1
9442,116
9443,116
9444,116
9445,116
9446,105
9447,-1
9448,-1
9449,106
9450,-1
9451,533
9452,117
9453,528
9454,528
9455,116
9456,-1
9457,806
9458,-1
9459,-1
9460,734
9461,116
9462,749
9463,244
9464,106
9465,104
9466,392
9467,181
9468,677
9469,335
9470,-1
9471,542
9472,765
9473,361
9474,649
9475,505
9476,719
9477,770
9478,-1
9479,117
9480,188
9481,349
9482,-1
9483,216
9484,-1
9485,783
9486,-1
9487,769
9488,-1
9489,-1
9490,806
9491,472
9492,108
9493,-1
9494,-1
9495,724
9496,764
9497,811
9498,349
9499,117
9500,116
9501,-1
9502,-1
9503,622
9504,-1
9505,638
9506,-1
9507,-1
9508,-1
9509,620
9510,616
9511,576
9512,620
9513,229
9514,524
9515,-1
9516,-1
9517,828
9518,-1
9519,673
9520,-1
9521,-1
9522,548
9523,-1
9524,686
9525,-1
9526,765
9527,802
9528,71
9529,-1
9530,-1
9531,728
9532,-1
9533,741
9534,-1
9535,578
9536,620
9537,669
9538,544
9539,672
9540,658
9541,588
9542,691
9543,-1
9544,86
9545,432
9546,561
9547,-1
9548,741
9549,-1
9550,729
9551,-1
9552,729
9553,515
9554,-1
9555,-1
9556,298
9557,-1
9558,8
9559,794
9560,325
9561,-1
9562,-1
9563,142
9564,-1
9565,260
9566,-1
9567,248
9568,-1
9569,248
9570,-1
9571,247
9572,-1
9573,247
9574,-1
9575,-1
9576,688
9577,30
9578,421
9579,-1
9580,-1
9581,574
9582,674
9583,-1
9584,108
9585,-1
9586,511
9587,767
9588,-1
9589,513
9590,520
9591,461
9592,222
9593,222
9594,222
9595,222
9596,222
9597,807
9598,592
9599,585
9600,248
9601,248
9602,-1
9603,-1
9604,-1
9605,784
9606,344
9607,-1
9608,545
9609,109
9610,441
9611,76
9612,-1
9613,-1
9614,-1
9615,-1
9616,771
9617,-1
9618,595
9619,595
9620,713
9621,632
9622,-1
9623,713
9624,774
9625,558
9626,558
9627,275
9628,421
9629,587
9630,-1
9631,-1
9632,339
9633,657
9634,-1
9635,-1
9636,545
9637,-1
9638,177
9639,176
9640,207
9641,424
9642,424
9643,424
9644,-1
9645,544
9646,748
9647,748
9648,535
9649,813
9650,517
9651,-1
9652,-1
9653,-1
9654,-1
9655,615
9656,-1
9657,647
9658,160
9659,-1
9660,582
9661,-1
9662,342
9663,526
9664,750
9665,292
9666,220
9667,669
9668,339
9669,515
9670,634
9671,-1
9672,-1
9673,261
9674,642
9675,320
9676,595
9677,-1
9678,312
9679,647
9680,484
9681,-1
9682,347
9683,362
9684,387
9685,740
9686,-1
9687,-1
9688,225
9689,-1
9690,754
9691,-1
9692,385
9693,-1
9694,-1
9695,-1
9696,-1
9697,-1
9698,786
9699,-1
9700,460
9701,642
9702,299
9703,-1
9704,300
9705,-1
9706,299
9707,-1
9708,-1
9709,-1
9710,300
9711,300
9712,8
9713,484
9714,299
9715,299
9716,187
9717,504
9718,504
9719,187
9720,184
9721,184
9722,805
9723,334
9724,3
9725,-1
9726,504
9727,725
9728,299
9729,-1
9730,752
9731,671
9732,244
9733,117
9734,184
9735,-1
9736,246
9737,-1
9738,369
9739,544
9740,544
9741,506
9742,-1
9743,506
9744,275
9745,-1
9746,187
9747,275
9748,-1
9749,-1
9750,-1
9751,210
9752,-1
9753,439
9754,388
9755,806
9756,360
9757,360
9758,583
9759,-1
9760,47
9761,-1
9762,-1
9763,667
9764,-1
9765,539
9766,630
9767,423
9768,-1
9769,381
9770,506
9771,161
9772,-1
9773,161
9774,161
9775,793
9776,-1
9777,-1
9778,55
9779,177
9780,176
9781,-1
9782,176
9783,411
9784,205
9785,-1
9786,205
9787,-1
9788,160
9789,204
9790,-1
9791,815
9792,340
9793,343
9794,779
9795,779
9796,380
9797,-1
9798,-1
9799,600
9800,379
9801,342
9802,613
9803,706
9804,-1
9805,663
9806,594
9807,849
9808,849
9809,516
9810,680
9811,680
9812,849
9813,-1
9814,-1
9815,-1
9816,24
9817,22
9818,767
9819,-1
9820,464
9821,-1
9822,103
9823,-1
9824,173
9825,578
9826,-1
9827,24
9828,803
9829,211
9830,540
9831,-1
9832,482
9833,-1
9834,287
9835,536
9836,-1
9837,710
9838,850
9839,-1
9840,472
9841,575
9842,-1
9843,693
9844,-1
9845,-1
9846,-1
9847,293
9848,-1
9849,293
9850,-1
9851,296
9852,-1
9853,-1
9854,333
9855,185
9856,185
9857,-1
9858,-1
9859,-1
9860,81
9861,689
9862,-1
9863,-1
9864,713
9865,-1
9866,-1
9867,-1
9868,-1
9869,185
9870,-1
9871,295
9872,-1
9873,652
9874,504
9875,632
9876,-1
9877,-1
9878,295
9879,76
9880,292
9881,-1
9882,39
9883,38
9884,39
9885,38
9886,17
9887,-1
9888,-1
9889,601
9890,579
9891,202
9892,158
9893,-1
9894,660
9895,675
9896,195
9897,521
9898,713
9899,29
9900,586
9901,562
9902,764
9903,586
9904,518
9905,-1
9906,198
9907,781
9908,781
9909,290
9910,290
9911,-1
9912,552
9913,-1
9914,725
9915,849
9916,103
9917,75
9918,-1
9919,820
9920,820
9921,820
9922,-1
9923,-1
9924,-1
9925,-1
9926,-1
9927,708
9928,192
9929,97
9930,97
9931,-1
9932,-1
9933,232
9934,232
9935,-1
9936,625
9937,-1
9938,-1
9939,209
9940,209
9941,49
9942,269
9943,269
9944,269
9945,-1
9946,135
9947,51
9948,120
9949,647
9950,-1
9951,-1
9952,550
9953,-1
9954,113
9955,742
9956,754
9957,515
9958,515
9959,820
9960,820
9961,651
9962,755
9963,684
9964,417
9965,-1
9966,-1
9967,642
9968,-1
9969,-1
9970,-1
9971,687
9972,-1
9973,854
9974,-1
9975,647
9976,638
9977,-1
9978,385
9979,-1
9980,448
9981,643
9982,-1
9983,223
9984,259
9985,276
9986,-1
9987,71
9988,304
9989,133
9990,413
9991,656
9992,751
9993,-1
9994,732
9995,697
9996,-1
9997,443
9998,140
9999,317
10000,661
10001,661
10002,820
10003,-1
10004,781
10005,435
10006,-1
10007,405
10008,374
10009,705
10010,-1
10011,-1
10012,-1
10013,-1
10014,-1
10015,288
10016,753
10017,103
10018,753
10019,-1
10020,-1
10021,466
10022,362
10023,436
10024,377
10025,377
10026,614
10027,537
10028,584
10029,711
10030,820
10031,-1
10032,-1
10033,-1
10034,-1
10035,643
10036,780
10037,-1
10038,-1
10039,-1
10040,-1
10041,-1
10042,289
10043,-1
10044,349
10045,-1
10046,-1
10047,54
10048,-1
10049,-1
10050,665
10051,665
10052,-1
10053,-1
10054,-1
10055,554
10056,-1
10057,-1
10058,793
10059,-1
10060,675
10061,-1
10062,70
10063,-1
10064,634
10065,70
10066,387
10067,-1
10068,206
10069,-1
10070,768
10071,654
10072,654
10073,738
10074,-1
10075,699
10076,690
10077,305
10078,307
10079,116
10080,306
10081,438
10082,308
10083,307
10084,-1
10085,308
10086,428
10087,171
10088,131
10089,-1
10090,-1
10091,-1
10092,-1
10093,-1
10094,68
10095,848
10096,582
10097,-1
10098,-1
10099,-1
10100,10
10101,315
10102,560
10103,594
10104,354
10105,683
10106,373
10107,683
10108,-1
10109,593
10110,-1
10111,-1
10112,-1
10113,-1
10114,-1
10115,342
10116,-1
10117,-1
10118,568
10119,220
10120,-1
10121,823
10122,488
10123,517
10124,-1
10125,-1
10126,693
10127,390
10128,101
10129,588
10130,109
10131,419
10132,700
10133,-1
10134,595
10135,-1
10136,101
10137,-1
10138,101
10139,-1
10140,-1
10141,676
10142,184
10143,547
10144,726
10145,12
10146,691
10147,376
10148,-1
10149,365
10150,683
10151,478
10152,331
10153,-1
10154,560
10155,748
10156,512
10157,-1
10158,710
10159,735
10160,594
10161,289
10162,289
10163,533
10164,-1
10165,737
10166,289
10167,578
10168,770
10169,289
10170,35
10171,668
10172,340
10173,339
10174,309
10175,546
10176,783
10177,-1
10178,289
10179,585
10180,-1
10181,-1
10182,162
10183,56
10184,634
10185,500
10186,850
10187,740
10188,-1
10189,-1
10190,-1
10191,-1
10192,-1
10193,772
10194,-1
10195,226
10196,-1
10197,289
10198,-1
10199,389
10200,200
10201,443
10202,-1
10203,7
10204,406
10205,-1
10206,547
10207,230
10208,419
10209,329
10210,143
10211,-1
10212,-1
10213,602
10214,-1
10215,-1
10216,763
10217,-1
10218,-1
10219,-1
10220,228
10221,228
10222,228
10223,801
10224,-1
10225,-1
10226,682
10227,309
10228,-1
10229,-1
10230,-1
10231,-1
10232,107
10233,765
10234,107
10235,764
10236,736
10237,-1
10238,507
10239,735
10240,219
10241,381
10242,-1
10243,-1
10244,-1
10245,-1
10246,367
10247,-1
10248,-1
10249,-1
10250,-1
10251,-1
10252,-1
10253,-1
10254,-1
10255,-1
10256,-1
10257,324
10258,-1
10259,-1
10260,-1
10261,496
10262,-1
10263,749
10264,735
10265,685
10266,498
10267,-1
10268,-1
10269,278
10270,-1
10271,-1
10272,283
10273,-1
10274,275
10275,-1
10276,-1
10277,-1
10278,282
10279,-1
10280,284
10281,-1
10282,369
10283,-1
10284,302
10285,284
10286,688
10287,279
10288,275
10289,285
10290,178
10291,-1
10292,178
10293,-1
10294,178
10295,728
10296,746
10297,386
10298,371
10299,381
10300,722
10301,-1
10302,844
10303,-1
10304,638
10305,376
10306,216
10307,-1
10308,-1
10309,848
10310,673
10311,-1
10312,-1
10313,698
10314,577
10315,812
10316,-1
10317,585
10318,647
10319,-1
10320,-1
10321,732
10322,-1
10323,-1
10324,-1
10325,844
10326,-1
10327,549
10328,540
10329,311
10330,650
10331,192
10332,405
10333,114
10334,241
10335,-1
10336,448
10337,686
10338,675
10339,-1
10340,687
10341,-1
10342,-1
10343,-1
10344,481
10345,-1
10346,534
10347,534
10348,22
10349,590
10350,259
10351,-1
10352,626
10353,507
10354,259
10355,212
10356,-1
10357,-1
10358,277
10359,-1
10360,221
10361,-1
10362,69
10363,-1
10364,638
10365,103
10366,-1
10367,709
10368,-1
10369,-1
10370,259
10371,-1
10372,-1
10373,-1
10374,640
10375,-1
10376,731
10377,731
10378,-1
10379,242
10380,411
10381,212
10382,-1
10383,368
10384,228
10385,-1
10386,-1
10387,-1
10388,-1
10389,626
10390,837
10391,850
10392,-1
10393,443
10394,389
10395,409
10396,394
10397,394
10398,394
10399,-1
10400,587
10401,-1
10402,480
10403,231
10404,542
10405,791
10406,-1
10407,790
10408,-1
10409,-1
10410,-1
10411,-1
10412,-1
10413,791
10414,792
10415,-1
10416,-1
10417,-1
10418,664
10419,-1
10420,792
10421,-1
10422,757
10423,-1
10424,-1
10425,791
10426,-1
10427,-1
10428,-1
10429,48
10430,845
10431,-1
10432,789
10433,-1
10434,-1
10435,-1
10436,-1
10437,-1
10438,-1
10439,-1
10440,789
10441,789
10442,197
10443,-1
10444,-1
10445,782
10446,355
10447,262
10448,521
10449,756
10450,183
10451,-1
10452,372
10453,619
10454,-1
10455,555
10456,529
10457,-1
10458,-1
10459,-1
10460,-1
10461,771
10462,-1
10463,-1
10464,209
10465,-1
10466,541
10467,541
10468,-1
10469,781
10470,539
10471,514
10472,673
10473,-1
10474,-1
10475,-1
10476,-1
10477,681
10478,-1
10479,479
10480,573
10481,24
10482,24
10483,812
10484,47
10485,-1
10486,-1
10487,774
10488,348
10489,812
10490,828
10491,-1
10492,29
10493,107
10494,-1
10495,-1
10496,242
10497,337
10498,187
10499,379
10500,635
10501,314
10502,-1
10503,496
10504,-1
10505,-1
10506,-1
10507,-1
10508,-1
10509,-1
10510,-1
10511,-1
10512,516
10513,-1
10514,659
10515,309
10516,425
10517,389
10518,-1
10519,341
10520,-1
10521,290
10522,-1
10523,-1
10524,21
10525,-1
10526,21
10527,21
10528,21
10529,-1
10530,687
10531,21
10532,-1
10533,4
10534,848
10535,-1
10536,735
10537,735
10538,616
10539,690
10540,-1
10541,363
10542,-1
10543,338
10544,-1
10545,-1
10546,-1
10547,550
10548,312
10549,312
10550,-1
10551,809
10552,76
10553,-1
10554,-1
10555,678
10556,-1
10557,556
10558,230
10559,-1
10560,165
